-0.0309823,0.938321,-0.344374
-0.0220295,0.93405,-0.356461
-0.0131912,0.93218,-0.361754
-0.00439325,0.931369,-0.364051
0.00439325,0.931369,-0.364051
0.0131912,0.93218,-0.361754
0.0220295,0.93405,-0.356461
0.0309823,0.938321,-0.344374
-0.127352,0.922203,-0.365136
-0.117584,0.914541,-0.387025
-0.108289,0.90963,-0.401056
-0.0992192,0.905915,-0.411672
-0.0902936,0.902936,-0.420183
-0.0814723,0.900483,-0.427192
-0.0727306,0.898437,-0.433037
-0.0640518,0.896725,-0.437929
-0.0554231,0.895297,-0.442008
-0.0468348,0.89412,-0.445372
-0.0382786,0.893168,-0.44809
-0.0297475,0.892425,-0.450214
-0.0212352,0.891878,-0.451778
-0.012736,0.891517,-0.452807
-0.00424447,0.891339,-0.453318
0.00424447,0.891339,-0.453318
0.012736,0.891517,-0.452807
0.0212352,0.891878,-0.451778
0.0297475,0.892425,-0.450214
0.0382786,0.893168,-0.44809
0.0468348,0.89412,-0.445372
0.0554231,0.895297,-0.442008
0.0640518,0.896725,-0.437929
0.0727306,0.898437,-0.433037
0.0814723,0.900483,-0.427192
0.0902936,0.902936,-0.420183
0.0992192,0.905915,-0.411672
0.108289,0.90963,-0.401056
0.117584,0.914541,-0.387025
0.127352,0.922203,-0.365136
-0.180123,0.913796,-0.364051
-0.16943,0.903624,-0.393391
-0.159639,0.897429,-0.411261
-0.15022,0.892734,-0.424806
-0.14103,0.888915,-0.435821
-0.132003,0.8857,-0.445096
-0.123102,0.882938,-0.453063
-0.114301,0.880537,-0.459988
-0.105581,0.878436,-0.466051
-0.0969306,0.87659,-0.471375
-0.0883381,0.874968,-0.476054
-0.079795,0.873545,-0.480157
-0.0712941,0.872304,-0.483738
-0.062829,0.871229,-0.486839
-0.0543943,0.870309,-0.489493
-0.045985,0.869535,-0.491726
-0.0375966,0.8689,-0.493558
-0.0292249,0.868398,-0.495006
-0.020866,0.868025,-0.496082
-0.012516,0.867778,-0.496795
-0.00417142,0.867655,-0.49715
0.00417142,0.867655,-0.49715
0.012516,0.867778,-0.496795
0.020866,0.868025,-0.496082
0.0292249,0.868398,-0.495006
0.0375966,0.8689,-0.493558
0.045985,0.869535,-0.491726
0.0543943,0.870309,-0.489493
0.062829,0.871229,-0.486839
0.0712941,0.872304,-0.483738
0.079795,0.873545,-0.480157
0.0883381,0.874968,-0.476054
0.0969306,0.87659,-0.471375
0.105581,0.878436,-0.466051
0.114301,0.880537,-0.459988
0.123102,0.882938,-0.453063
0.132003,0.8857,-0.445096
0.14103,0.888915,-0.435821
0.15022,0.892734,-0.424806
0.159639,0.897429,-0.411261
0.16943,0.903624,-0.393391
0.180123,0.913796,-0.364051
-0.213495,0.897549,-0.385779
-0.202882,0.889229,-0.410014
-0.192961,0.883331,-0.427192
-0.183405,0.878638,-0.440861
-0.174093,0.874713,-0.452294
